"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WESD","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-05","0.00","0.0","0.0","52","73","35",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-06","0.00","0.0","0.0","49","58","27",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-07","0.81","0.0","0.0","47","52","41",,"    1",,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-08","0.68","0.0","0.0","41","42","39",,"    1",,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-09","0.66","0.0","0.0","42","44","38",,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-10","0.00","0.0","0.0","40","47","28",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-11","0.35","0.0","0.0","38","44","30",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-12","0.57","0.0","0.0","39","44","33",,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-13","0.21","0.0","0.0","38","44","34",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-14","0.07","0.1","0.0","37","39","32",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-15","0.00","0.1","0.0","38","53","32",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-16","0.00","0.0","0.0","42","53","28",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-17","0.00","0.0","0.0","44","58","26",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-18","0.10","0.0","0.0","36","49","27",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-19","0.00","0.0","0.0","31","39","27",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-20","0.00","0.0","0.0","30","35","26",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-21","0.00","0.0","0.0","32","44","23",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-22","0.00","0.0","0.0","43","67","27",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-23","0.00","0.3","0.0","44","47","30",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-24","0.00","0.0","0.0","33","43","20",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-25","0.00","0.0","0.0","33","50","15",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-26","0.01","0.0","0.0","39","41","33",,"    1",,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-27","0.00","0.0","0.0","42","57","30",,"    1",,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-28","0.00","0.0","0.0","46","68","26",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-29","0.04","0.0","0.0","49","58","29",,"    1",,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-04-30","0.00","0.0","0.0","41","59","21",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-01","0.00","0.0","0.0","58","76","47",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-02","0.00","0.0","0.0","56","72","32",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-03","0.16","0.0","0.0","50","53","41",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-04","0.02","0.0","0.0","42","50","30",,"    1",,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-05","0.00","0.0","0.0","40","54","23",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-06","0.00","0.0","0.0","40","57","22",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-07","0.00","0.0","0.0","42","56","26",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-08","0.00","0.0","0.0","43","56","23",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-09","0.00","0.0","0.0","42","50","28",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-10","0.00","0.0","0.0","43","51","25",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-11","0.00","0.0","0.0","41","62","21",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-12","0.00","0.0","0.0","50","72","27",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-13","0.00","0.0","0.0","55","73","31",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-14","0.00","0.0","0.0","58","73","37",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-15","0.00","0.0","0.0","55","70","41",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-16","0.00","0.0","0.0","62","80","48",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-17","0.00","0.0","0.0","71","87","57",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-18","0.00","0.0","0.0","68","83","49",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-19","0.00","0.0","0.0","69","80","62",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-20","0.41","0.0","0.0","69","77","61",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-21","0.01","0.0","0.0","70","84","61",,"    1",,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-22","0.01","0.0","0.0","71","76","51",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-23","0.00","0.0","0.0","51","53","45",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-24","0.00","0.0","0.0","58","81","46",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-25","0.00","0.0","0.0","70","82","43",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-26","0.00","0.0","0.0","48","54","33",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-27","0.00","0.0","0.0","42","54","27",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-28","0.00","0.0","0.0","44","65","24",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-29","0.00","0.0","0.0","51","70","29",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-30","0.01","0.0","0.0","58","74","40",,,,"    1",,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-05-31","0.00","0.0","0.0","56","73","40",,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-01","0.00","0.0","0.0","59","80","35",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-02","0.00","0.0","0.0","63","83","40",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-03","0.03","0.0","0.0","67","83","52",,"    1",,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-04","0.00","0.0","0.0","73","98","48",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-05","0.00","0.0","0.0","79","92","58",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-06","0.00","0.0","0.0","80","91","52",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-07","0.00","0.0","0.0","68","87","47",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-08","0.25","0.0","0.0","72","83","60",,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-09","0.69","0.0","0.0","75","90","61",,"    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-10","0.00","0.0","0.0","70","80","59",,"    1",,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-11","0.05","0.0","0.0","69","76","60",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-12","0.00","0.0","0.0","68","79","51",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-13","0.12","0.0","0.0","62","77","48",,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-14","0.00","0.0","0.0","64","74","46",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-15","0.00","0.0","0.0","61","76","43",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-16","0.08","0.0","0.0","65","82","48",,,,"    1",,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-17","0.00","0.0","0.0","72","83","57",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-18","0.00","0.0","0.0","67","76","52",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-19","0.00","0.0","0.0","59","69","54",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-20","0.14","0.0","0.0","59","66","45",,"    1",,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-21","0.03","0.0","0.0","52","62","41",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-22","0.00","0.0","0.0","53","72","35",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-23","0.06","0.0","0.0","69","85","57",,,,"    1",,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-24","0.00","0.0","0.0","68","81","49",,"    1",,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-25","0.00","0.0","0.0","69","83","52",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-26","0.01","0.0","0.0","67","75","56",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-27","0.21","0.0","0.0","66","81","54",,"    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-28","0.04","0.0","0.0","65","77","54",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-29","0.00","0.0","0.0","69","85","55",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-06-30","0.00","0.0","0.0","70","86","50",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-01","0.00","0.0","0.0","72","83","55",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-02","0.00","0.0","0.0","71","89","52",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-03","0.00","0.0","0.0","76","92","57",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-04","0.09","0.0","0.0","79","93","67",,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-05","0.00","0.0","0.0","78","87","64",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-06","0.00","0.0","0.0","64","68","50",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-07","0.00","0.0","0.0","61","73","45",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-08","0.00","0.0","0.0","59","74","44",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-09","0.00","0.0","0.0","63","80","43",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-10","0.00","0.0","0.0","66","85","46",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-11","0.00","0.0","0.0","71","86","54",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-12","0.00","0.0","0.0","72","85","55",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-13","0.00","0.0","0.0","74","84","61",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-14","0.00","0.0","0.0","69","80","52",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-15","0.00","0.0","0.0","65","84","45",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-16","0.00","0.0","0.0","71","89","51",,"    1",,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-17","0.00","0.0","0.0","72","90","54",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-18","0.00","0.0","0.0","74","92","56",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-19","0.44","0.0","0.0","71","82","59",,"    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-20","0.00","0.0","0.0","67","70","60",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-21","0.01","0.0","0.0","64","67","58",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-22","0.02","0.0","0.0","68","87","61",,"    1",,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-23","0.54","0.0","0.0","76","92","67",,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-24","0.00","0.0","0.0","74","83","62",,,,"    1",,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-25","0.00","0.0","0.0","72","84","54",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-26","0.00","0.0","0.0","66","81","49",,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-27","0.00","0.0","0.0","68","83","50",,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-28","0.10","0.0","0.0","70","82","58",,"    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-29","0.00","0.0","0.0","71","78","50",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-30","0.15","0.0","0.0","63","83","45",,"    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-07-31","0.00","0.0","0.0","67","79","50",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-01","0.00","0.0","0.0","65","78","50",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-02","0.00","0.0","0.0","68","83","55",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-03","0.00","0.0","0.0","70","90","53",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-04","0.00","0.0","0.0","73","85","58",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-05","0.22","0.0","0.0","71","77","64",,"    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-06","0.00","0.0","0.0","66","72","58",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-07","0.00","0.0","0.0","65","74","56",,"    1",,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-08","0.00","0.0","0.0","66","80","55",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-09","0.00","0.0","0.0","74","92","63",,"    1",,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-10","0.17","0.0","0.0","74","81","64",,"    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-11","0.02","0.0","0.0","69","78","58",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-12","0.00","0.0","0.0","63","67","54",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-13","0.04","0.0","0.0","58","70","42",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-14","0.00","0.0","0.0","60","88","38",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-15","0.01","0.0","0.0","74","90","60",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-16","0.00","0.0","0.0","78","91","69",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-17","0.00","0.0","0.0","80","92","71",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-18","0.00","0.0","0.0","81","92","67",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-19","0.00","0.0","0.0","80","93","69",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-20","0.30","0.0","0.0","80","91","69",,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-21","0.01","0.0","0.0","66","69","46",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-22","0.03","0.0","0.0","60","78","42",,,,"    1",,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-23","0.00","0.0","0.0","65","69","49",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-24","0.00","0.0","0.0","60","77","45",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-25","0.00","0.0","0.0","67","73","50",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-26","0.00","0.0","0.0","56","62","44",,,,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-27","0.63","0.0","0.0","60","65","54",,"    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-28","0.00","0.0","0.0","64","75","61",,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-29","1.37","0.0","0.0","65","72","57",,"    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-30","0.00","0.0","0.0","62","73","50",,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-08-31","0.00","0.0","0.0","60","75","44",,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-09-01","0.00","0.0","0.0","62","77","49",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-09-02","0.03","0.0","0.0","63","72","55",,,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-09-03","0.06","0.0","0.0","61","64","56",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-09-04","0.10","0.0","0.0","63","73","53",,"    1",,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-09-05","0.02","0.0","0.0","57","67","42",,"    1",,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-09-06","0.13","0.0","0.0","53","73","39",,"    1",,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2021-09-07","0.09","0.0","0.0","63","72","55",,,,"    1",,,,,,,,,,,,,,,,,
