"STATION","NAME","DATE","DAPR","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00212555","ELY 25 E, MN US","2021-03-08",,,,"0.00","0.0","10.0","45","21","35",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-03-09",,,,"0.00","0.0","8.0","48","26","42",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-03-10",,,,"0.00","0.0","6.0","58","35","35",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-03-11",,,,"0.85","8.0","14.0","41","20","20",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-03-12",,,,"0.01","0.2","12.0","38","-2","1",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-03-13",,,,"0.00","0.0","11.0","29","0","29",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-03-14",,,,"0.00","0.0","7.0","44","22","22",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-03-15",,,,"0.00","0.0","6.0","36","6","6",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-03-16",,,,"0.00","0.0","5.0","41","5","21",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-03-17",,,,"0.00","0.0","4.0","44","21","31",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-03-18",,,,"0.00","0.0","4.0","40","15","15",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-03-19",,,,"0.00","0.0","3.0","45","14","14",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-03-20",,,,"0.00","0.0","2.0","52","13","34",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-03-21",,,,"0.00","0.0","1.0","58","34","42",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-03-22",,,,"0.14","0.0","0.0","58","37","37",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-03-23",,,,"0.00","0.0","0.0","43","25","26",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-03-24",,,,"0.28","0.4","0.0","46","26","33",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-03-25",,,,"0.40","3.0","3.0","33","17","17",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-03-26",,,,"0.00","0.0","1.0","33","17","21",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-03-27",,,,"0.00","0.0","1.0","35","21","27",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-03-28",,,,"0.37","3.0","4.0","34","11","11",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-03-29",,,,"0.00","0.0","3.0","34","10","30",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-03-30",,,,"0.00","0.0","1.0","50","29","29",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-03-31",,,,"0.00","0.0","1.0","29","10","10",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-01",,,,"0.00","0.0","0.0","25","3","4",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-02",,,,"0.00","0.0","0.0","41","4","27",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-03",,,,"0.00","0.0","0.0","53","27","31",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-04",,,,"0.00","0.0","0.0","55","30","44",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-05",,,,"0.00","0.0","0.0","68","27","27",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-06",,,,"0.05","0.0","0.0","72","27","36",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2021-04-07",,,,"0.21","0.0","0.0","58","34","36",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-08",,,,"1.01","0.0","0.0","44","36","39",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-09",,,,"0.15","0.0","0.0","45","39","42",,"    1",,,,,
"USC00212555","ELY 25 E, MN US","2021-04-10",,,,"0.09","0.0","0.0","52","35","35",,"    1",,,,,
"USC00212555","ELY 25 E, MN US","2021-04-11",,,,"0.00","0.0","0.0","41","35","38",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-12",,,,"0.87","0.0","0.0","42","36","36",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-13",,,,"0.44","0.0","0.0","43","34","34",,"    1",,,,,
"USC00212555","ELY 25 E, MN US","2021-04-14",,,,"0.02","0.1","0.0","40","32","34",,"    1",,,,,
"USC00212555","ELY 25 E, MN US","2021-04-15",,,,"0.06","0.1","0.0","40","30","30",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-16",,,,"0.00","0.0","0.0","49","26","27",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-17",,,,"0.00","0.0","0.0","50","26","27",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-18",,,,"0.00","0.0","0.0","52","27","29",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-19",,,,"0.28","0.5","1.0","54","25","25",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-20",,,,"0.00","0.0","0.0","35","24","27",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-21",,,,"0.00","0.0","0.0","35","26","28",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-22",,,,"0.00","0.0","0.0","40","23","24",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-23",,,,"0.00","0.0","0.0","60","24","37",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-24",,,,"0.07","0.6","1.0","51","29","29",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-25",,,,"0.01","0.1","0.0","40","19","21",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-26",,,,"0.02","0.0","0.0","48","21","32",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-27",,,,"0.00","0.0","0.0","36","32","34",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-28",,,,"0.00","0.0","0.0","52","29","31",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-29",,,,"0.04","0.0","0.0","62","31","44",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-04-30",,,,"0.01","0.0","0.0","53","32","34",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-01",,,,"0.00","0.0","0.0","56","33","49",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-02",,,,"0.00","0.0","0.0","70","38","41",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-03",,,,"0.00","0.0","0.0","72","41","42",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-04",,,,"0.12","0.0","0.0","47","36","37",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-05",,,,"0.04","0.0","0.0","48","30","34",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-06",,,,"0.00","0.0","0.0","48","27","35",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-07",,,,"0.00","0.0","0.0","50","34","35",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2021-05-08",,,,"0.00","0.0","0.0","51","27","30",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-09",,,,"0.00","0.0","0.0","56","27","35",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-10",,,,"0.00","0.0","0.0","47","29","33",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-11",,,,"0.00","0.0","0.0","45","26","30",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-12",,,,"0.00","0.0","0.0","57","30","38",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-13",,,,"0.00","0.0","0.0","67","38","44",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-14",,,,"0.00","0.0","0.0","69","44","48",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-15",,,,"0.00","0.0","0.0","73","35","39",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-16",,,,"0.00","0.0","0.0","67","38","42",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-17",,,,"0.25","0.0","0.0","72","42","56",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2021-05-18",,,,"0.00","0.0","0.0","82","47","51",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-19",,,,"0.00","0.0","0.0","80","51","58",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-20",,,,"0.36","0.0","0.0","76","58","63",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-21",,,,"0.08","0.0","0.0","69","62","64",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-22",,,,"0.00","0.0","0.0","82","59","65",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-23",,,,"0.03","0.0","0.0","85","43","43",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2021-05-24",,,,"0.01","0.0","0.0","52","42","46",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-25",,,,"0.02","0.0","0.0","75","46","62",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-26",,,,,"0.0","0.0","82","41",,,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-27",,,,,"0.0","0.0","51","34",,,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-28","    3","0.02",,,"0.0","0.0","53","27","35",,"    1",,,,,
"USC00212555","ELY 25 E, MN US","2021-05-29",,,,"0.00","0.0","0.0","60","26","33",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-30",,,,"0.00","0.0","0.0","71","33","48",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-05-31",,,,"0.40","0.0","0.0","67","41","44",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2021-06-01",,,,"0.00","0.0","0.0","69","42","48",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-06-02",,,,"0.00","0.0","0.0","76","45","52",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-06-03",,,,"0.00","0.0","0.0","79","52","61",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-06-04",,,,"0.00","0.0","0.0","78","53","57",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-06-05",,,,"0.00","0.0","0.0","93","57","64",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-06-06",,,,"0.00","0.0","0.0","90","64","70",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-06-07",,,,"0.00","0.0","0.0","92","58","62",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-06-08",,,,"0.30","0.0","0.0","87","61","64",,,"    1",,,,"    1"
"USC00212555","ELY 25 E, MN US","2021-06-09",,,,"0.00","0.0","0.0","85","57","65",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-06-10",,,,"0.57","0.0","0.0","86","62","63",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2021-06-11",,,,"0.00","0.0","0.0","82","60","61",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-06-12",,,,"0.25","0.0","0.0","72","56","60",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2021-06-13",,,,"0.00","0.0","0.0","76","51","56",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-06-14",,,,"0.25","0.0","0.0","71","48","58",,,,,,,"    1"
"USC00212555","ELY 25 E, MN US","2021-06-15",,,,"0.00","0.0","0.0","68","50","54",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-06-16",,,,"0.00","0.0","0.0","75","45","51",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-06-17",,,,"0.00","0.0","0.0","82","51","66",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-06-18",,,,"0.00","0.0","0.0","79","58","64",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-06-19",,,,"0.00","0.0","0.0","73","51","56",,,,,,,"    1"
"USC00212555","ELY 25 E, MN US","2021-06-20",,,,,,,"64","49",,,,,,,,
"USC00212555","ELY 25 E, MN US","2021-06-21",,,,,,,"62","45",,,,,,,,
"USC00212555","ELY 25 E, MN US","2021-06-22",,,,,,,"58","41",,,,,,,,
"USC00212555","ELY 25 E, MN US","2021-06-23","    4","0.35",,,"0.0","0.0","65","47","58",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-06-24",,,,"0.03","0.0","0.0","85","58","62",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-06-25",,,,"0.00","0.0","0.0","76","53","59",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-06-26",,,,"0.00","0.0","0.0","80","58","60",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-06-27",,,,"0.00","0.0","0.0","71","60","62",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-06-28",,,,"0.22","0.0","0.0","78","54","59",,,"    1",,,,"    1"
"USC00212555","ELY 25 E, MN US","2021-06-29",,,,"0.01","0.0","0.0","80","58","61",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-06-30",,,,"0.12","0.0","0.0","80","54","58",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-01",,,,"0.00","0.0","0.0","82","53","56",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-02",,,,"0.00","0.0","0.0","78","51","54",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-03",,,,"0.00","0.0","0.0","86","54","65",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-04",,,,"0.00","0.0","0.0","90","65","70",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-05",,,,"0.18","0.0","0.0","94","64","67",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2021-07-06",,,,,,,"83","60",,,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-07","    2","0.00",,,"0.0","0.0","63","46","52",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-08",,,,"0.00","0.0","0.0","71","40","47",,"    1",,,,,
"USC00212555","ELY 25 E, MN US","2021-07-09",,,,"0.00","0.0","0.0","75","45","50",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-10",,,,"0.00","0.0","0.0","80","50","58",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-11",,,,"0.00","0.0","0.0","82","54","59",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-12",,,,"0.00","0.0","0.0","85","55","59",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-13",,,,"0.00","0.0","0.0","88","56","66",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-14",,,,"0.00","0.0","0.0","81","57","63",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-15",,,,"0.00","0.0","0.0","76","50","55",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-16",,,,,,,"81","52",,,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-17",,,,,,,"86","55",,,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-18","    3","0.00",,,"0.0","0.0","89","57","60",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-19",,,,"0.00","0.0","0.0","90","60","64",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-20",,,,"0.08","0.0","0.0","81","62","62",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-21",,,,"0.00","0.0","0.0","72","46","53",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-22",,,,"0.01","0.0","0.0","71","53","59",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-23",,,,"0.00","0.0","0.0","80","59","66",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-24",,,,"0.32","0.0","0.0","91","63","65",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2021-07-25",,,,"0.00","0.0","0.0","83","56","62",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-26",,,,"0.00","0.0","0.0","82","53","58",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-27",,,,"0.01","0.0","0.0","82","56","59",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-28",,,,"0.00","0.0","0.0","84","55","58",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-29",,,,"0.29","0.0","0.0","85","58","63",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2021-07-30",,,,"0.00","0.0","0.0","74","50","53",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-07-31",,,,"0.20","0.0","0.0","80","52","58",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-01",,,,"0.00","0.0","0.0","74","52","58",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-02",,,,"0.00","0.0","0.0","74","53","58",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-03",,,,"0.00","0.0","0.0","79","55","58",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-04",,,,"0.00","0.0","0.0","83","58","59",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-05",,,,"0.00","0.0","0.0","85","59","67",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-06",,,,"0.35","0.0","0.0","78","64","64",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-07",,,,"0.00","0.0","0.0","73","57","58",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-08",,,,"0.00","0.0","0.0","72","54","60",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-09",,,,"0.00","0.0","0.0","77","60","66",,"    1",,,,,
"USC00212555","ELY 25 E, MN US","2021-08-10",,,,"0.00","0.0","0.0","88","61","65",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-11",,,,"0.28","0.0","0.0","82","61","61",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-12",,,,"0.03","0.0","0.0","77","58","62",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-13",,,,"0.00","0.0","0.0","68","50","52",,,,,,,"    1"
"USC00212555","ELY 25 E, MN US","2021-08-14",,,,"0.00","0.0","0.0","66","44","48",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-15",,,,"0.00","0.0","0.0","83","48","66",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-16",,,,"0.00","0.0","0.0","91","62","63",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-17",,,,"0.00","0.0","0.0","88","63","66",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-18",,,,"0.00","0.0","0.0","92","66","69",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-19",,,,"0.00","0.0","0.0","93","66","66",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-20",,,,"0.00","0.0","0.0","93","66","67",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-21",,,,"0.11","0.0","0.0","90","65","65",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-22",,,,"0.00","0.0","0.0","69","47","47",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-23",,,,"0.02","0.0","0.0","78","47","60",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-24",,,,"0.00","0.0","0.0","81","50","52",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-25",,,,"0.00","0.0","0.0","78","52","62",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-26",,,,"0.00","0.0","0.0","74","49","53",,"    1",,,,,
"USC00212555","ELY 25 E, MN US","2021-08-27",,,,,"0.0","0.0","65","52",,,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-28",,,,,"0.0","0.0","65","57",,,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-29",,,,,"0.0","0.0","72","61",,,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-30","    4","1.07",,,"0.0","0.0","72","58","59",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-08-31",,,,"0.00","0.0","0.0","68","47","47",,"    1",,,,,
"USC00212555","ELY 25 E, MN US","2021-09-01",,,,"0.00","0.0","0.0","74","46","46",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-09-02",,,,"0.00","0.0","0.0","76","46","49",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-09-03",,,,"0.00","0.0","0.0","65","48","56",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-09-04",,,,"0.01","0.0","0.0","69","56","58",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-09-05",,,,"0.07","0.0","0.0","72","53","54",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-09-06",,,,,"0.0","0.0","62","47",,,,,,,,
"USC00212555","ELY 25 E, MN US","2021-09-07","    2","0.51",,,"0.0","0.0","71","43","57",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-09-08",,,,"0.06","0.0","0.0","69","54","56",,,,,,,"    1"
"USC00212555","ELY 25 E, MN US","2021-09-09",,,,"0.02","0.0","0.0","64","52","55",,"    1",,,,,
"USC00212555","ELY 25 E, MN US","2021-09-10",,,,"0.00","0.0","0.0","66","44","46",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-09-11",,,,"0.00","0.0","0.0","78","46","60",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-09-12",,,,"0.01","0.0","0.0","65","52","52",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-09-13",,,,"0.00","0.0","0.0","63","40","41",,"    1",,,,,
"USC00212555","ELY 25 E, MN US","2021-09-14",,,,"0.51","0.0","0.0","71","41","56",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-09-15",,,,"0.04","0.0","0.0","63","42","42",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-09-16",,,,"0.28","0.0","0.0","71","42","55",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2021-09-17",,,,"0.94","0.0","0.0","79","52","52",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2021-09-18",,,,"0.00","0.0","0.0","62","39","39",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-09-19",,,,"0.00","0.0","0.0","71","39","63",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-09-20",,,,"0.00","0.0","0.0","87","62","71",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-09-21",,,,"0.65","0.0","0.0","74","52","53",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2021-09-22",,,,"0.04","0.0","0.0","59","36","36",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-09-23",,,,"0.00","0.0","0.0","67","36","40",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-09-24",,,,"0.01","0.0","0.0","72","40","49",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-09-25",,,,"0.17","0.0","0.0","55","44","47",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-09-26",,,,"0.09","0.0","0.0","60","46","49",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-09-27",,,,,"0.0","0.0","68","49",,,,,,,,
"USC00212555","ELY 25 E, MN US","2021-09-28",,,,,"0.0","0.0","64","44",,,,,,,,
"USC00212555","ELY 25 E, MN US","2021-09-29","    3","0.01",,,"0.0","0.0","78","42","49",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-09-30",,,,"0.00","0.0","0.0","78","49","51",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-01",,,,"0.00","0.0","0.0","83","51","57",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-02",,,,"0.30","0.0","0.0","71","57","63",,"    1",,,,,
"USC00212555","ELY 25 E, MN US","2021-10-03",,,,"0.53","0.0","0.0","64","56","56",,"    1",,,,,
"USC00212555","ELY 25 E, MN US","2021-10-04",,,,"0.01","0.0","0.0","60","49","51",,"    1",,,,,
"USC00212555","ELY 25 E, MN US","2021-10-05",,,,"0.00","0.0","0.0","66","43","43",,"    1",,,,,
"USC00212555","ELY 25 E, MN US","2021-10-06",,,,"0.00","0.0","0.0","71","43","53",,"    1",,,,,
"USC00212555","ELY 25 E, MN US","2021-10-07",,,,"0.00","0.0","0.0","68","49","50",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-08",,,,"0.00","0.0","0.0","75","49","55",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-09",,,,"0.15","0.0","0.0","63","55","57",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-10",,,,"0.11","0.0","0.0","66","57","59",,,"    1",,,,
"USC00212555","ELY 25 E, MN US","2021-10-11",,,,"0.03","0.0","0.0","66","51","53",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-12",,,,"0.00","0.0","0.0","58","53","56",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-13",,,,"0.00","0.0","0.0","58","51","51",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-14",,,,"0.02","0.0","0.0","58","47","49",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-15",,,,"0.00","0.0","0.0","51","44","45",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-16",,,,"0.05","0.0","0.0","48","40","40",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-17",,,,"0.00","0.0","0.0","53","39","42",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-18",,,,"0.00","0.0","0.0","60","34","34",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-19",,,,"0.00","0.0","0.0","71","34","46",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-20",,,,"0.00","0.0","0.0","67","41","41",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-21",,,,"0.00","0.0","0.0","46","32","33",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-22",,,,"0.00","0.0","0.0","43","32","35",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-23",,,,"0.00","0.0","0.0","42","35","39",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-24",,,,"0.01","0.0","0.0","43","29","34",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-25",,,,"0.00","0.0","0.0","48","33","34",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-26",,,,"0.00","0.0","0.0","46","28","32",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-27",,,,"0.00","0.0","0.0","46","32","41",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-28",,,,"0.02","0.0","0.0","51","41","43",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-29",,,,"0.01","0.0","0.0","49","42","45",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-30",,,,"0.00","0.0","0.0","52","29","30",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-10-31",,,,"0.00","0.0","0.0","51","29","35",,"    1",,,,,
"USC00212555","ELY 25 E, MN US","2021-11-01",,,,"0.01","0.1","0.0","40","31","32",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-11-02",,,,"0.07","0.6","1.0","36","27","28",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-11-03",,,,"0.05","0.2","1.0","34","27","28",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-11-04",,,,"0.00","0.0","0.0","36","20","20",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-11-05",,,,"0.00","0.0","0.0","45","19","30",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-11-06",,,,"0.00","0.0","0.0","56","30","49",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-11-07",,,,"0.00","0.0","0.0","57","31","34",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-11-08",,,,"0.00","0.0","0.0","64","33","41",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-11-09",,,,"0.00","0.0","0.0","48","26","27",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-11-10",,,,"0.00","0.0","0.0","48","21","22",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-11-11",,,,"0.12","0.0","0.0","43","22","36",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-11-12",,,,"0.64","0.0","0.0","42","33","34",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-11-13",,,,"0.05","0.4","0.0","34","27","27",,,,,,,
"USC00212555","ELY 25 E, MN US","2021-11-14",,,,"0.00","0.0","0.0","29","26","26",,,,,,,
